Time.Stamp, Delta.Time, PM_2.5, PM_10
2019-10-22 16:16:02, 3289,   9.00,  11.80
2019-10-22 16:16:04, 3291,   9.00,  11.00
2019-10-22 16:16:06, 3294,   9.00,  11.00
2019-10-22 16:16:08, 3296,   9.10,  11.80
2019-10-22 16:16:10, 3298,   9.10,  11.90
2019-10-22 16:16:12, 3300,   9.00,  11.70
2019-10-22 16:16:14, 3302,   9.10,  11.80
2019-10-22 16:16:17, 3304,   9.00,  11.90
2019-10-22 16:16:19, 3306,   9.00,  11.40
2019-10-22 16:16:21, 3308,   8.90,  11.20
2019-10-22 16:16:23, 3310,   8.90,  12.10
2019-10-22 16:16:25, 3312,   9.10,  12.00
2019-10-22 16:16:27, 3315,   8.90,  11.10
2019-10-22 16:16:29, 3317,   9.10,  11.10
2019-10-22 16:16:31, 3319,   9.10,  11.40
2019-10-22 16:16:33, 3321,   9.00,  11.40
2019-10-22 16:16:35, 3323,   9.00,  11.50
2019-10-22 16:16:38, 3325,   8.90,  11.00
2019-10-22 16:16:40, 3327,   8.90,  10.70
2019-10-22 16:16:42, 3329,   8.90,  10.50
2019-10-22 16:16:44, 3331,   8.90,  10.80
2019-10-22 16:16:46, 3333,   8.90,  11.50
2019-10-22 16:16:48, 3336,   9.00,  11.50
2019-10-22 16:16:50, 3338,   9.10,  11.30
2019-10-22 16:16:52, 3340,   9.10,  10.50
2019-10-22 16:16:54, 3342,   8.90,  10.40
2019-10-22 16:16:56, 3344,   9.10,  10.60
2019-10-22 16:16:59, 3346,   8.90,  10.30
2019-10-22 16:17:01, 3348,   9.00,  10.30
2019-10-22 16:17:03, 3350,   8.90,  10.00
2019-10-22 16:17:05, 3352,   9.00,  10.50
2019-10-22 16:17:07, 3354,   9.10,  10.50
2019-10-22 16:17:09, 3357,   9.10,  10.50
2019-10-22 16:17:11, 3359,   9.20,  10.60
2019-10-22 16:17:13, 3361,   9.10,  10.20
2019-10-22 16:17:15, 3363,   9.10,  10.10
2019-10-22 16:17:17, 3365,   9.00,  10.00
2019-10-22 16:17:20, 3367,   9.10,  10.20
2019-10-22 16:17:22, 3369,   8.90,   9.90
2019-10-22 16:17:24, 3371,   8.90,  10.00
2019-10-22 16:17:26, 3373,   9.00,  10.20
2019-10-22 16:17:28, 3375,   8.80,  10.20
2019-10-22 16:17:30, 3378,   8.80,  10.10
2019-10-22 16:17:32, 3380,   8.80,  10.30
2019-10-22 16:17:34, 3382,   8.70,   9.90
2019-10-22 16:17:36, 3384,   8.50,   9.90
2019-10-22 16:17:38, 3386,   8.40,   9.70
2019-10-22 16:17:41, 3388,   8.40,   9.80
2019-10-22 16:17:43, 3390,   8.40,   9.90
2019-10-22 16:17:45, 3392,   8.40,   9.70
2019-10-22 16:17:47, 3394,   8.50,   9.60
2019-10-22 16:17:49, 3397,   8.60,   9.70
2019-10-22 16:17:51, 3399,   8.60,   9.70
2019-10-22 16:17:53, 3401,   8.80,   9.90
2019-10-22 16:17:55, 3403,   8.80,   9.80
2019-10-22 16:17:57, 3405,   8.80,   9.80
2019-10-22 16:18:00, 3407,   8.70,   9.80
2019-10-22 16:18:02, 3409,   8.70,   9.90
2019-10-22 16:18:04, 3411,   8.80,  10.00
2019-10-22 16:18:06, 3413,   8.80,   9.80
2019-10-22 16:18:08, 3415,   8.90,   9.90
2019-10-22 16:18:10, 3418,   8.80,   9.80
2019-10-22 16:18:12, 3420,   8.80,  10.10
2019-10-22 16:18:14, 3422,   8.80,  10.10
2019-10-22 16:18:16, 3424,   8.70,  10.30
2019-10-22 16:18:18, 3426,   8.60,  10.30
2019-10-22 16:18:21, 3428,   8.70,   9.90
2019-10-22 16:18:23, 3430,   8.40,   9.70
2019-10-22 16:18:25, 3432,   8.50,  10.30
2019-10-22 16:18:27, 3434,   8.50,  10.60
2019-10-22 16:18:29, 3436,   8.40,  10.40
2019-10-22 16:18:31, 3439,   8.50,  10.60
2019-10-22 16:18:33, 3441,   8.60,  10.30
2019-10-22 16:18:35, 3443,   8.80,  10.60
2019-10-22 16:18:37, 3445,   8.90,  10.80
2019-10-22 16:18:39, 3447,   9.10,  11.20
2019-10-22 16:18:42, 3449,   8.90,  10.30
2019-10-22 16:18:44, 3451,   8.80,  10.30
2019-10-22 16:18:46, 3453,   8.90,  10.30
2019-10-22 16:18:48, 3455,   9.00,  10.30
2019-10-22 16:18:50, 3457,   9.10,  10.40
2019-10-22 16:18:52, 3460,   9.00,  10.10
2019-10-22 16:18:54, 3462,   9.00,  10.00
2019-10-22 16:18:56, 3464,   9.00,  10.00
2019-10-22 16:18:58, 3466,   9.20,  10.30
2019-10-22 16:19:00, 3468,   9.10,  10.20
2019-10-22 16:19:03, 3470,   9.00,  10.10
2019-10-22 16:19:05, 3472,   8.90,  10.10
2019-10-22 16:19:07, 3474,   8.90,   9.90
2019-10-22 16:19:09, 3476,   8.80,   9.80
2019-10-22 16:19:11, 3478,   8.80,   9.90
2019-10-22 16:19:13, 3481,   8.80,   9.90
2019-10-22 16:19:15, 3483,   8.80,   9.80
2019-10-22 16:19:17, 3485,   8.80,   9.80
2019-10-22 16:19:19, 3487,   8.80,   9.80
2019-10-22 16:19:21, 3489,   8.90,   9.90
2019-10-22 16:19:24, 3491,   9.00,  10.00
2019-10-22 16:19:26, 3493,   9.00,  10.00
2019-10-22 16:19:28, 3495,   8.80,   9.80
2019-10-22 16:19:30, 3497,   8.90,   9.80
2019-10-22 16:19:32, 3499,   8.80,   9.70
2019-10-22 16:19:34, 3502,   8.80,   9.70
2019-10-22 16:19:36, 3504,   8.70,   9.60
2019-10-22 16:19:38, 3506,   8.70,   9.60
2019-10-22 16:19:40, 3508,   8.70,   9.60
2019-10-22 16:19:43, 3510,   8.80,   9.70
2019-10-22 16:19:45, 3512,   8.80,   9.70
2019-10-22 16:19:47, 3514,   8.70,   9.60
2019-10-22 16:19:49, 3516,   8.80,   9.80
2019-10-22 16:19:51, 3518,   8.60,   9.60
2019-10-22 16:19:53, 3521,   8.50,   9.50
2019-10-22 16:19:55, 3523,   8.40,   9.40
2019-10-22 16:19:57, 3525,   8.50,   9.50
2019-10-22 16:19:59, 3527,   8.60,   9.60
2019-10-22 16:20:01, 3529,   8.80,   9.80
2019-10-22 16:20:04, 3531,   8.80,  10.00
2019-10-22 16:20:06, 3533,   8.80,   9.90
2019-10-22 16:20:08, 3535,   8.80,  10.00
2019-10-22 16:20:10, 3537,   8.90,  10.30
2019-10-22 16:20:12, 3539,   9.00,  10.20
2019-10-22 16:20:14, 3542,   9.00,  10.20
2019-10-22 16:20:16, 3544,   9.10,  10.30
2019-10-22 16:20:18, 3546,   8.90,  10.00
2019-10-22 16:20:20, 3548,   9.10,  10.20
2019-10-22 16:20:22, 3550,   9.20,  10.30
2019-10-22 16:20:25, 3552,   9.20,  10.30
2019-10-22 16:20:27, 3554,   9.30,  10.40
2019-10-22 16:20:29, 3556,   9.10,  10.20
2019-10-22 16:20:31, 3558,   8.90,   9.90
2019-10-22 16:20:33, 3560,   8.90,   9.90
2019-10-22 16:20:35, 3563,   8.90,  10.40
2019-10-22 16:20:37, 3565,   8.90,  10.40
2019-10-22 16:20:39, 3567,   8.80,  10.20
2019-10-22 16:20:41, 3569,   8.60,  10.30
2019-10-22 16:20:43, 3571,   8.70,  10.40
2019-10-22 16:20:46, 3573,   8.60,  10.80
2019-10-22 16:20:48, 3575,   8.60,  10.60
2019-10-22 16:20:50, 3577,   8.60,  10.90
2019-10-22 16:20:52, 3579,   8.50,  10.90
2019-10-22 16:20:54, 3581,   8.30,  10.40
2019-10-22 16:20:56, 3584,   8.40,  10.50
2019-10-22 16:20:58, 3586,   8.40,  10.40
2019-10-22 16:21:00, 3588,   8.60,  10.90
2019-10-22 16:21:02, 3590,   8.50,  11.20
2019-10-22 16:21:04, 3592,   8.30,  10.20
2019-10-22 16:21:07, 3594,   8.40,  10.20
2019-10-22 16:21:09, 3596,   8.40,  10.80
2019-10-22 16:21:11, 3598,   8.60,  10.50
2019-10-22 16:21:13, 3600,   8.50,  10.50
2019-10-22 16:21:15, 3602,   8.50,  10.60
2019-10-22 16:21:17, 3605,   8.70,  10.60
2019-10-22 16:21:19, 3607,   8.90,  10.90
2019-10-22 16:21:21, 3609,   9.00,  11.20
2019-10-22 16:21:23, 3611,   9.10,  11.40
2019-10-22 16:21:25, 3613,   9.20,  11.40
2019-10-22 16:21:28, 3615,   9.40,  11.90
2019-10-22 16:21:30, 3617,   9.20,  12.00
2019-10-22 16:21:32, 3619,   9.20,  11.90
2019-10-22 16:21:34, 3621,   9.20,  11.60
2019-10-22 16:21:36, 3623,   9.30,  11.60
2019-10-22 16:21:38, 3626,   9.40,  11.50
2019-10-22 16:21:40, 3628,   9.50,  12.10
2019-10-22 16:21:42, 3630,   9.50,  12.20
2019-10-22 16:21:44, 3632,   9.60,  12.40
2019-10-22 16:21:47, 3634,   9.60,  12.90
2019-10-22 16:21:49, 3636,   9.40,  12.80
2019-10-22 16:21:51, 3638,   9.30,  12.50
2019-10-22 16:21:53, 3640,   9.30,  12.60
2019-10-22 16:21:55, 3642,   9.30,  12.80
2019-10-22 16:21:57, 3645,   9.00,  12.30
2019-10-22 16:21:59, 3647,   8.90,  12.40
2019-10-22 16:22:01, 3649,   9.10,  11.90
2019-10-22 16:22:03, 3651,   9.00,  11.90
2019-10-22 16:22:05, 3653,   9.00,  12.50
2019-10-22 16:22:08, 3655,   9.00,  12.70
2019-10-22 16:22:10, 3657,   8.90,  12.00
2019-10-22 16:22:12, 3659,   8.90,  12.00
2019-10-22 16:22:14, 3661,   9.00,  12.10
2019-10-22 16:22:16, 3663,   9.10,  12.10
2019-10-22 16:22:18, 3666,   8.80,  11.30
2019-10-22 16:22:20, 3668,   8.90,  11.70
2019-10-22 16:22:22, 3670,   8.90,  11.70
2019-10-22 16:22:24, 3672,   8.90,  11.30
2019-10-22 16:22:26, 3674,   9.00,  11.90
2019-10-22 16:22:29, 3676,   9.00,  11.80
2019-10-22 16:22:31, 3678,   8.90,  11.70
2019-10-22 16:22:33, 3680,   9.00,  11.90
2019-10-22 16:22:35, 3682,   9.00,  11.80
2019-10-22 16:22:37, 3684,   8.90,  11.50
2019-10-22 16:22:39, 3687,   8.60,  10.60
2019-10-22 16:22:41, 3689,   8.70,  10.90
2019-10-22 16:22:43, 3691,   8.60,  10.70
2019-10-22 16:22:45, 3693,   8.50,  10.50
2019-10-22 16:22:47, 3695,   8.60,  10.40
2019-10-22 16:22:50, 3697,   8.50,   9.80
2019-10-22 16:22:52, 3699,   8.50,   9.90
2019-10-22 16:22:54, 3701,   8.60,  10.20
2019-10-22 16:22:56, 3703,   8.60,   9.60
2019-10-22 16:22:58, 3705,   8.40,   9.40
2019-10-22 16:23:00, 3708,   8.40,   9.40
2019-10-22 16:23:02, 3710,   8.40,   9.50
2019-10-22 16:23:04, 3712,   8.50,   9.70
2019-10-22 16:23:06, 3714,   8.50,   9.50
2019-10-22 16:23:08, 3716,   8.60,   9.60
2019-10-22 16:23:11, 3718,   8.40,   9.40
2019-10-22 16:23:13, 3720,   8.40,   9.40
2019-10-22 16:23:15, 3722,   8.40,   9.40
2019-10-22 16:23:17, 3724,   8.30,   9.20
2019-10-22 16:23:19, 3726,   8.40,   9.40
2019-10-22 16:23:21, 3729,   8.40,   9.40
2019-10-22 16:23:23, 3731,   8.40,   9.40
2019-10-22 16:23:25, 3733,   8.30,   9.30
2019-10-22 16:23:27, 3735,   8.30,   9.30
2019-10-22 16:23:29, 3737,   8.30,   9.30
2019-10-22 16:23:32, 3739,   8.40,   9.70
2019-10-22 16:23:34, 3741,   8.40,   9.40
2019-10-22 16:23:36, 3743,   8.30,   9.60
2019-10-22 16:23:38, 3745,   8.40,   9.80
2019-10-22 16:23:40, 3748,   8.50,  10.10
2019-10-22 16:23:42, 3750,   8.50,  10.50
2019-10-22 16:23:44, 3752,   8.60,  10.70
2019-10-22 16:23:46, 3754,   8.70,  10.90
2019-10-22 16:23:48, 3756,   8.70,  10.80
2019-10-22 16:23:51, 3758,   8.70,  10.90
2019-10-22 16:23:53, 3760,   8.80,  11.20
2019-10-22 16:23:55, 3762,   8.70,  11.30
2019-10-22 16:23:57, 3764,   8.90,  11.50
2019-10-22 16:23:59, 3766,   9.10,  12.10
2019-10-22 16:24:01, 3769,   9.20,  12.30
2019-10-22 16:24:03, 3771,   9.10,  12.40
2019-10-22 16:24:05, 3773,   9.40,  12.90
2019-10-22 16:24:07, 3775,   9.40,  12.40
2019-10-22 16:24:09, 3777,   9.50,  12.40
2019-10-22 16:24:12, 3779,   9.70,  12.60
2019-10-22 16:24:14, 3781,   9.50,  12.20
2019-10-22 16:24:16, 3783,   9.50,  12.20
2019-10-22 16:24:18, 3785,   9.60,  12.60
2019-10-22 16:24:20, 3787,   9.50,  12.10
2019-10-22 16:24:22, 3790,   9.60,  12.00
2019-10-22 16:24:24, 3792,   9.70,  13.20
2019-10-22 16:24:26, 3794,   9.80,  13.50
2019-10-22 16:24:28, 3796,   9.70,  13.80
2019-10-22 16:24:30, 3798,   9.40,  12.60
2019-10-22 16:24:33, 3800,   9.20,  12.20
2019-10-22 16:24:35, 3802,   9.20,  12.40
2019-10-22 16:24:37, 3804,   9.20,  12.40
2019-10-22 16:24:39, 3806,   9.30,  12.30
2019-10-22 16:24:41, 3808,   9.00,  11.60
2019-10-22 16:24:43, 3811,   9.00,  11.80
2019-10-22 16:24:45, 3813,   9.00,  12.20
2019-10-22 16:24:47, 3815,   9.00,  12.20
2019-10-22 16:24:49, 3817,   8.80,  11.70
2019-10-22 16:24:51, 3819,   8.90,  12.00
2019-10-22 16:24:54, 3821,   8.90,  11.20
2019-10-22 16:24:56, 3823,   8.90,  11.00
2019-10-22 16:24:58, 3825,   9.10,  11.20
2019-10-22 16:25:00, 3827,   9.30,  11.50
2019-10-22 16:25:02, 3829,   9.40,  12.40
2019-10-22 16:25:04, 3832,   9.40,  12.50
2019-10-22 16:25:06, 3834,   9.30,  12.00
2019-10-22 16:25:08, 3836,   9.30,  12.00
2019-10-22 16:25:10, 3838,   9.20,  12.40
2019-10-22 16:25:12, 3840,   9.30,  12.60
2019-10-22 16:25:15, 3842,   9.40,  12.40
2019-10-22 16:25:17, 3844,   9.20,  12.10
2019-10-22 16:25:19, 3846,   9.40,  12.50
2019-10-22 16:25:21, 3848,   9.30,  12.20
2019-10-22 16:25:23, 3850,   9.40,  12.20
2019-10-22 16:25:25, 3853,   9.40,  12.80
2019-10-22 16:25:27, 3855,   9.40,  12.80
2019-10-22 16:25:29, 3857,   9.10,  12.00
2019-10-22 16:25:31, 3859,   9.00,  11.40
2019-10-22 16:25:33, 3861,   9.00,  11.00
2019-10-22 16:25:36, 3863,   8.90,  10.90
2019-10-22 16:25:38, 3865,   8.90,  11.10
2019-10-22 16:25:40, 3867,   8.80,  10.80
2019-10-22 16:25:42, 3869,   8.90,  10.80
2019-10-22 16:25:44, 3872,   8.90,  11.40
2019-10-22 16:25:46, 3874,   8.80,  11.20
2019-10-22 16:25:48, 3876,   8.80,  11.10
2019-10-22 16:25:50, 3878,   8.90,  11.50
2019-10-22 16:25:52, 3880,   8.80,  11.40
2019-10-22 16:25:55, 3882,   8.90,  10.70
2019-10-22 16:25:57, 3884,   8.80,  10.40
2019-10-22 16:25:59, 3886,   8.70,  10.50
2019-10-22 16:26:01, 3888,   8.60,  10.40
2019-10-22 16:26:03, 3890,   8.50,  10.50
2019-10-22 16:26:05, 3893,   8.60,  10.40
2019-10-22 16:26:07, 3895,   8.80,  11.50
2019-10-22 16:26:09, 3897,   8.70,  11.50
2019-10-22 16:26:11, 3899,   8.60,  11.90
2019-10-22 16:26:13, 3901,   8.50,  11.90
2019-10-22 16:26:16, 3903,   8.90,  11.90
2019-10-22 16:26:18, 3905,   8.90,  12.00
2019-10-22 16:26:20, 3907,   8.90,  11.90
2019-10-22 16:26:22, 3909,   9.20,  13.00
2019-10-22 16:26:24, 3911,   9.20,  13.10
2019-10-22 16:26:26, 3914,   9.30,  13.60
2019-10-22 16:26:28, 3916,   9.30,  13.60
2019-10-22 16:26:30, 3918,   9.20,  13.60
2019-10-22 16:26:32, 3920,   9.40,  13.80
2019-10-22 16:26:34, 3922,   9.20,  13.70
2019-10-22 16:26:37, 3924,   9.40,  13.40
2019-10-22 16:26:39, 3926,   9.60,  13.60
2019-10-22 16:26:41, 3928,   9.60,  13.30
2019-10-22 16:26:43, 3930,   9.70,  13.30
2019-10-22 16:26:45, 3932,   9.60,  13.10
2019-10-22 16:26:47, 3935,   9.60,  12.80
2019-10-22 16:26:49, 3937,   9.40,  12.50
2019-10-22 16:26:51, 3939,   9.20,  11.20
2019-10-22 16:26:53, 3941,   8.90,  10.80
2019-10-22 16:26:55, 3943,   8.90,  10.50
2019-10-22 16:26:58, 3945,   8.80,  10.50
2019-10-22 16:27:00, 3947,   8.90,  10.30
2019-10-22 16:27:02, 3949,   8.70,  10.40
2019-10-22 16:27:04, 3951,   8.90,  10.60
2019-10-22 16:27:06, 3953,   8.80,  10.90
2019-10-22 16:27:08, 3956,   8.80,  11.10
2019-10-22 16:27:10, 3958,   8.90,  11.40
2019-10-22 16:27:12, 3960,   8.80,  11.30
2019-10-22 16:27:14, 3962,   8.60,  11.40
2019-10-22 16:27:16, 3964,   8.70,  11.40
2019-10-22 16:27:19, 3966,   8.60,  11.30
2019-10-22 16:27:21, 3968,   8.70,  11.30
2019-10-22 16:27:23, 3970,   8.70,  11.60
2019-10-22 16:27:25, 3972,   8.70,  11.40
2019-10-22 16:27:27, 3974,   8.70,  11.40
2019-10-22 16:27:29, 3977,   9.00,  11.70
2019-10-22 16:27:31, 3979,   8.90,  11.80
2019-10-22 16:27:33, 3981,   9.00,  12.00
2019-10-22 16:27:35, 3983,   9.00,  11.60
2019-10-22 16:27:37, 3985,   8.90,  11.10
2019-10-22 16:27:40, 3987,   8.90,  10.70
2019-10-22 16:27:42, 3989,   8.80,  10.80
2019-10-22 16:27:44, 3991,   8.80,  10.40
2019-10-22 16:27:46, 3993,   8.70,  11.20
2019-10-22 16:27:48, 3996,   8.90,  11.80
2019-10-22 16:27:50, 3998,   8.80,  11.80
2019-10-22 16:27:52, 4000,   9.00,  11.60
2019-10-22 16:27:54, 4002,   8.90,  12.10
2019-10-22 16:27:56, 4004,   9.00,  12.00
2019-10-22 16:27:59, 4006,   9.00,  11.90
2019-10-22 16:28:01, 4008,   8.80,  11.30
2019-10-22 16:28:03, 4010,   8.80,  11.20
2019-10-22 16:28:05, 4012,   8.70,  11.40
2019-10-22 16:28:07, 4014,   8.70,  11.10
2019-10-22 16:28:09, 4017,   8.90,  11.30
2019-10-22 16:28:11, 4019,   8.70,  11.00
2019-10-22 16:28:13, 4021,   8.60,  10.60
2019-10-22 16:28:15, 4023,   8.70,  10.70
2019-10-22 16:28:17, 4025,   8.60,   9.80
2019-10-22 16:28:20, 4027,   8.70,   9.80
2019-10-22 16:28:22, 4029,   8.50,  10.00
2019-10-22 16:28:24, 4031,   8.60,   9.60
2019-10-22 16:28:26, 4033,   8.50,   9.80
2019-10-22 16:28:28, 4035,   8.50,   9.70
2019-10-22 16:28:30, 4038,   8.50,  10.00
2019-10-22 16:28:32, 4040,   8.50,  10.00
2019-10-22 16:28:34, 4042,   8.60,   9.90
2019-10-22 16:28:36, 4044,   8.60,  10.50
2019-10-22 16:28:38, 4046,   8.40,  10.20
2019-10-22 16:28:41, 4048,   8.40,  11.70
2019-10-22 16:28:43, 4050,   8.40,  11.80
2019-10-22 16:28:45, 4052,   8.40,  12.80
2019-10-22 16:28:47, 4054,   8.40,  13.20
2019-10-22 16:28:49, 4056,   8.30,  12.60
2019-10-22 16:28:51, 4059,   8.20,  12.20
2019-10-22 16:28:53, 4061,   8.30,  12.40
2019-10-22 16:28:55, 4063,   8.30,  12.30
2019-10-22 16:28:57, 4065,   8.20,  12.00
2019-10-22 16:28:59, 4067,   8.30,  12.20
2019-10-22 16:29:02, 4069,   8.40,  12.30
2019-10-22 16:29:04, 4071,   8.30,  13.20
2019-10-22 16:29:06, 4073,   8.40,  12.60
2019-10-22 16:29:08, 4075,   8.50,  13.50
2019-10-22 16:29:10, 4077,   8.60,  12.60
2019-10-22 16:29:12, 4080,   8.60,  13.40
2019-10-22 16:29:14, 4082,   8.60,  13.50
2019-10-22 16:29:16, 4084,   8.40,  12.20
2019-10-22 16:29:18, 4086,   8.60,  12.40
2019-10-22 16:29:20, 4088,   8.70,  12.70
2019-10-22 16:29:23, 4090,   8.70,  12.70
2019-10-22 16:29:25, 4092,   8.80,  13.00
2019-10-22 16:29:27, 4094,   8.90,  13.10
2019-10-22 16:29:29, 4096,   8.90,  13.00
2019-10-22 16:29:31, 4098,   8.90,  12.80
2019-10-22 16:29:33, 4101,   8.90,  12.60
2019-10-22 16:29:35, 4103,   8.80,  12.20
2019-10-22 16:29:37, 4105,   8.80,  11.70
2019-10-22 16:29:39, 4107,   8.70,  11.10
2019-10-22 16:29:41, 4109,   8.70,  10.10
2019-10-22 16:29:44, 4111,   8.70,   9.90
2019-10-22 16:29:46, 4113,   8.90,  10.00
2019-10-22 16:29:48, 4115,   8.70,  10.20
2019-10-22 16:29:50, 4117,   8.40,   9.90
2019-10-22 16:29:52, 4120,   8.30,   9.60
2019-10-22 16:29:54, 4122,   8.10,   9.70
2019-10-22 16:29:56, 4124,   8.20,   9.70
2019-10-22 16:29:58, 4126,   8.20,  10.80
2019-10-22 16:30:00, 4128,   8.20,  10.90
2019-10-22 16:30:03, 4130,   8.20,  11.40
2019-10-22 16:30:05, 4132,   8.30,  11.20
2019-10-22 16:30:07, 4134,   8.30,  11.10
2019-10-22 16:30:09, 4136,   8.30,  11.10
2019-10-22 16:30:11, 4138,   8.30,  11.50
2019-10-22 16:30:13, 4141,   8.40,  12.00
2019-10-22 16:30:15, 4143,   8.50,  12.40
2019-10-22 16:30:17, 4145,   8.50,  12.90
2019-10-22 16:30:19, 4147,   8.60,  12.50
2019-10-22 16:30:21, 4149,   8.70,  12.60
2019-10-22 16:30:24, 4151,   8.80,  12.60
2019-10-22 16:30:26, 4153,   8.80,  12.30
2019-10-22 16:30:28, 4155,   8.70,  11.30
2019-10-22 16:30:30, 4157,   8.70,  11.70
2019-10-22 16:30:32, 4159,   8.70,  11.10
2019-10-22 16:30:34, 4162,   8.70,  11.40
2019-10-22 16:30:36, 4164,   8.70,  11.50
2019-10-22 16:30:38, 4166,   8.70,  11.60
2019-10-22 16:30:40, 4168,   8.60,  11.30
2019-10-22 16:30:42, 4170,   8.80,  11.70
2019-10-22 16:30:45, 4172,   8.70,  11.40
2019-10-22 16:30:47, 4174,   8.60,  10.90
2019-10-22 16:30:49, 4176,   8.60,  10.90
2019-10-22 16:30:51, 4178,   8.70,  11.00
2019-10-22 16:30:53, 4180,   8.60,  11.10
2019-10-22 16:30:55, 4183,   8.50,  10.90
2019-10-22 16:30:57, 4185,   8.70,  11.60
2019-10-22 16:30:59, 4187,   8.60,  11.70
2019-10-22 16:31:01, 4189,   8.70,  11.20
2019-10-22 16:31:03, 4191,   8.60,  10.80
2019-10-22 16:31:06, 4193,   8.60,  10.80
2019-10-22 16:31:08, 4195,   8.50,  10.90
2019-10-22 16:31:10, 4197,   8.50,  11.30
2019-10-22 16:31:12, 4199,   8.40,  11.10
2019-10-22 16:31:14, 4201,   8.40,  10.80
2019-10-22 16:31:16, 4204,   8.50,  11.10
2019-10-22 16:31:18, 4206,   8.40,  11.20
2019-10-22 16:31:20, 4208,   8.40,  11.30
2019-10-22 16:31:22, 4210,   8.40,  11.80
2019-10-22 16:31:24, 4212,   8.60,  12.00
2019-10-22 16:31:27, 4214,   8.70,  11.80
2019-10-22 16:31:29, 4216,   8.70,  11.90
2019-10-22 16:31:31, 4218,   8.80,  12.00
2019-10-22 16:31:33, 4220,   9.00,  12.30
2019-10-22 16:31:35, 4222,   9.00,  12.50
2019-10-22 16:31:37, 4225,   9.10,  12.60
2019-10-22 16:31:39, 4227,   9.10,  12.20
2019-10-22 16:31:41, 4229,   9.30,  12.30
2019-10-22 16:31:43, 4231,   9.20,  12.00
2019-10-22 16:31:45, 4233,   9.10,  12.40
2019-10-22 16:31:48, 4235,   9.20,  12.10
2019-10-22 16:31:50, 4237,   9.30,  12.30
2019-10-22 16:31:52, 4239,   9.30,  11.70
2019-10-22 16:31:54, 4241,   9.20,  12.00
2019-10-22 16:31:56, 4244,   9.10,  11.70
2019-10-22 16:31:58, 4246,   9.10,  11.50
2019-10-22 16:32:00, 4248,   8.90,  11.20
2019-10-22 16:32:02, 4250,   8.90,  11.90
2019-10-22 16:32:04, 4252,   8.80,  11.40
2019-10-22 16:32:07, 4254,   9.10,  11.70
2019-10-22 16:32:09, 4256,   9.00,  11.50
2019-10-22 16:32:11, 4258,   9.10,  11.60
2019-10-22 16:32:13, 4260,   9.00,  11.30
2019-10-22 16:32:15, 4262,   9.10,  11.00
2019-10-22 16:32:17, 4265,   9.00,  11.00
2019-10-22 16:32:19, 4267,   9.00,  10.90
2019-10-22 16:32:21, 4269,   8.90,  10.70
2019-10-22 16:32:23, 4271,   9.00,  11.30
2019-10-22 16:32:25, 4273,   9.00,  11.40
2019-10-22 16:32:28, 4275,   8.90,  11.50
2019-10-22 16:32:30, 4277,   8.80,  11.70
2019-10-22 16:32:32, 4279,   8.80,  11.00
2019-10-22 16:32:34, 4281,   9.20,  12.30
2019-10-22 16:32:36, 4283,   9.10,  11.80
2019-10-22 16:32:38, 4286,   9.10,  11.80
2019-10-22 16:32:40, 4288,   8.90,  11.60
2019-10-22 16:32:42, 4290,   8.80,  11.40
2019-10-22 16:32:44, 4292,   8.80,  11.50
2019-10-22 16:32:46, 4294,   8.80,  11.30
2019-10-22 16:32:49, 4296,   8.80,  11.30
2019-10-22 16:32:51, 4298,   8.80,  11.60
2019-10-22 16:32:53, 4300,   8.90,  11.70
2019-10-22 16:32:55, 4302,   8.70,  10.40
2019-10-22 16:32:57, 4304,   8.70,  10.70
2019-10-22 16:32:59, 4307,   8.80,  10.70
2019-10-22 16:33:01, 4309,   8.80,  10.70
2019-10-22 16:33:03, 4311,   8.40,   9.50
2019-10-22 16:33:05, 4313,   8.30,   9.40
2019-10-22 16:33:07, 4315,   8.30,   9.40
2019-10-22 16:33:10, 4317,   8.50,   9.60
2019-10-22 16:33:12, 4319,   8.50,   9.70
2019-10-22 16:33:14, 4321,   8.50,  10.10
2019-10-22 16:33:16, 4323,   8.50,  10.50
2019-10-22 16:33:18, 4325,   8.50,  11.20
2019-10-22 16:33:20, 4328,   8.60,  11.10
2019-10-22 16:33:22, 4330,   8.60,  11.00
2019-10-22 16:33:24, 4332,   8.50,  11.00
2019-10-22 16:33:26, 4334,   8.50,  11.30
2019-10-22 16:33:28, 4336,   8.50,  12.20
2019-10-22 16:33:31, 4338,   8.50,  12.70
2019-10-22 16:33:33, 4340,   8.50,  12.50
2019-10-22 16:33:35, 4342,   8.40,  12.40
2019-10-22 16:33:37, 4344,   8.30,  12.80
2019-10-22 16:33:39, 4346,   8.40,  12.80
2019-10-22 16:33:41, 4349,   8.50,  12.90
2019-10-22 16:33:43, 4351,   8.60,  12.70
2019-10-22 16:33:45, 4353,   8.70,  12.40
2019-10-22 16:33:47, 4355,   8.70,  13.20
2019-10-22 16:33:49, 4357,   8.70,  12.30
2019-10-22 16:33:52, 4359,   8.60,  12.40
2019-10-22 16:33:54, 4361,   8.70,  12.90
2019-10-22 16:33:56, 4363,   8.80,  12.90
2019-10-22 16:33:58, 4365,   8.80,  11.90
2019-10-22 16:34:00, 4368,   8.90,  11.60
2019-10-22 16:34:02, 4370,   9.10,  12.00
2019-10-22 16:34:04, 4372,   9.00,  11.80
2019-10-22 16:34:06, 4374,   9.00,  11.70
